/home/casxm/zhangqin/Data/crop_data_1024_512/image/003013_095bf7a1f_17920_25984.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003013_095bf7a1f_17920_25984.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001703_cb2d976f4_37632_26880.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001703_cb2d976f4_37632_26880.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003260_095bf7a1f_11648_17920.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003260_095bf7a1f_11648_17920.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000361_2f6ecfcdf_15232_25088.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000361_2f6ecfcdf_15232_25088.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/002225_0486052bb_20608_7168.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/002225_0486052bb_20608_7168.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000512_aaa6a05cc_6272_15232.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000512_aaa6a05cc_6272_15232.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000475_aaa6a05cc_10752_5376.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000475_aaa6a05cc_10752_5376.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/002254_0486052bb_8064_16128.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/002254_0486052bb_8064_16128.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003980_54f2eec69_21216_11648.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003980_54f2eec69_21216_11648.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003099_095bf7a1f_11648_10752.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003099_095bf7a1f_11648_10752.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001034_cb2d976f4_8960_31360.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001034_cb2d976f4_8960_31360.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003386_095bf7a1f_10752_19712.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003386_095bf7a1f_10752_19712.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003944_54f2eec69_1792_16128.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003944_54f2eec69_1792_16128.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000247_2f6ecfcdf_8960_15232.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000247_2f6ecfcdf_8960_15232.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000039_2f6ecfcdf_11648_12544.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000039_2f6ecfcdf_11648_12544.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004206_1e2425f28_10752_8064.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004206_1e2425f28_10752_8064.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001895_0486052bb_17024_4480.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001895_0486052bb_17024_4480.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004708_1e2425f28_13440_1792.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004708_1e2425f28_13440_1792.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000454_aaa6a05cc_6272_12544.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000454_aaa6a05cc_6272_12544.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/002104_0486052bb_21504_11648.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/002104_0486052bb_21504_11648.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/002710_e79de561c_6272_14336.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/002710_e79de561c_6272_14336.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000676_cb2d976f4_7168_13440.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000676_cb2d976f4_7168_13440.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001549_cb2d976f4_8064_8064.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001549_cb2d976f4_8064_8064.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001500_cb2d976f4_5376_13440.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001500_cb2d976f4_5376_13440.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003383_095bf7a1f_19712_25088.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003383_095bf7a1f_19712_25088.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004703_1e2425f28_25088_3584.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004703_1e2425f28_25088_3584.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000225_2f6ecfcdf_8064_19712.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000225_2f6ecfcdf_8064_19712.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003559_095bf7a1f_27776_18816.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003559_095bf7a1f_27776_18816.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001457_cb2d976f4_43008_21504.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001457_cb2d976f4_43008_21504.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001960_0486052bb_12544_18816.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001960_0486052bb_12544_18816.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004664_1e2425f28_12544_8064.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004664_1e2425f28_12544_8064.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001638_cb2d976f4_21504_17920.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001638_cb2d976f4_21504_17920.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000408_2f6ecfcdf_12544_10752.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000408_2f6ecfcdf_12544_10752.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003100_095bf7a1f_13440_17920.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003100_095bf7a1f_13440_17920.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000581_aaa6a05cc_3584_8064.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000581_aaa6a05cc_3584_8064.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000431_2f6ecfcdf_17920_19712.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000431_2f6ecfcdf_17920_19712.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004101_54f2eec69_3584_13440.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004101_54f2eec69_3584_13440.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000231_2f6ecfcdf_17920_21504.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000231_2f6ecfcdf_17920_21504.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003846_54f2eec69_2688_14336.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003846_54f2eec69_2688_14336.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000773_cb2d976f4_41216_9856.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000773_cb2d976f4_41216_9856.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003401_095bf7a1f_8960_12544.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003401_095bf7a1f_8960_12544.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/002890_095bf7a1f_16128_25984.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/002890_095bf7a1f_16128_25984.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001718_cb2d976f4_35840_8960.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001718_cb2d976f4_35840_8960.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003727_54f2eec69_17920_15232.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003727_54f2eec69_17920_15232.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003955_54f2eec69_3584_18816.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003955_54f2eec69_3584_18816.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001955_0486052bb_14336_6272.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001955_0486052bb_14336_6272.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000042_2f6ecfcdf_17024_7168.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000042_2f6ecfcdf_17024_7168.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/002888_095bf7a1f_25984_33152.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/002888_095bf7a1f_25984_33152.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003890_54f2eec69_10752_15232.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003890_54f2eec69_10752_15232.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004794_1e2425f28_24192_12544.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004794_1e2425f28_24192_12544.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/002366_e79de561c_13440_10752.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/002366_e79de561c_13440_10752.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/002141_0486052bb_8960_2688.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/002141_0486052bb_8960_2688.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001676_cb2d976f4_25984_8064.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001676_cb2d976f4_25984_8064.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000730_cb2d976f4_24192_23296.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000730_cb2d976f4_24192_23296.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003206_095bf7a1f_1792_18816.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003206_095bf7a1f_1792_18816.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001293_cb2d976f4_14336_7168.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001293_cb2d976f4_14336_7168.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004775_1e2425f28_13440_2688.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004775_1e2425f28_13440_2688.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000542_aaa6a05cc_10752_12544.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000542_aaa6a05cc_10752_12544.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001286_cb2d976f4_38528_15232.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001286_cb2d976f4_38528_15232.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004440_1e2425f28_17920_20608.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004440_1e2425f28_17920_20608.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/002215_0486052bb_27776_21504.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/002215_0486052bb_27776_21504.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001006_cb2d976f4_21504_15232.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001006_cb2d976f4_21504_15232.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003453_095bf7a1f_17920_5376.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003453_095bf7a1f_17920_5376.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003697_095bf7a1f_1792_21504.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003697_095bf7a1f_1792_21504.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004215_1e2425f28_6272_20608.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004215_1e2425f28_6272_20608.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/003486_095bf7a1f_18816_17024.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/003486_095bf7a1f_18816_17024.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004193_1e2425f28_31196_17024.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004193_1e2425f28_31196_17024.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000693_cb2d976f4_9856_10752.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000693_cb2d976f4_9856_10752.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004887_1e2425f28_13440_16128.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004887_1e2425f28_13440_16128.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000700_cb2d976f4_11648_17024.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000700_cb2d976f4_11648_17024.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/001163_cb2d976f4_10752_12544.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/001163_cb2d976f4_10752_12544.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/000766_cb2d976f4_24192_25984.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/000766_cb2d976f4_24192_25984.png
/home/casxm/zhangqin/Data/crop_data_1024_512/image/004640_1e2425f28_26880_13440.png,/home/casxm/zhangqin/Data/crop_data_1024_512/mask/004640_1e2425f28_26880_13440.png
